timestamp,power_in_watts,graphic_clock,memory_clock,sm_clock
1736188813.3230548,227.785,2790,10251,2790
1736188813.3272328,227.785,2790,10251,2790
1736188813.331093,227.785,2790,10251,2790
1736188813.3347871,227.785,2790,10251,2790
1736188813.3378751,227.785,2790,10251,2790
1736188813.3409877,227.785,2790,10251,2790
1736188813.3440695,227.785,2790,10251,2790
1736188813.3480363,227.785,2790,10251,2790
1736188813.352601,227.785,2790,10251,2790
1736188813.355729,227.785,2790,10251,2790
1736188813.3588128,227.785,2790,10251,2790
1736188813.36191,227.785,2790,10251,2790
1736188813.3651164,227.785,2790,10251,2790
1736188813.3689468,227.785,2790,10251,2790
1736188813.373254,227.785,2790,10251,2790
1736188813.3763983,227.768,2790,10251,2790
1736188813.3794785,227.768,2790,10251,2790
1736188813.3837812,227.768,2790,10251,2790
1736188813.3877273,227.768,2790,10251,2790
1736188813.393705,227.768,2790,10251,2790
1736188813.3968709,227.768,2790,10251,2790
1736188813.399942,227.768,2790,10251,2790
1736188813.4029984,227.768,2790,10251,2790
1736188813.4070127,227.768,2790,10251,2790
1736188813.4107542,227.768,2790,10251,2790
1736188813.4141202,227.768,2790,10251,2790
1736188813.417224,227.768,2790,10251,2790
1736188813.4203217,227.768,2790,10251,2790
1736188813.4233863,227.768,2790,10251,2790
1736188813.4275577,227.768,2790,10251,2790
1736188813.4315698,227.768,2790,10251,2790
1736188813.4348216,227.768,2790,10251,2790
1736188813.4378974,227.768,2790,10251,2790
1736188813.440969,227.768,2790,10251,2790
1736188813.4441717,227.768,2790,10251,1863
1736188813.4481127,227.768,2790,10251,2790
1736188813.4526887,227.768,2790,10251,2790
1736188813.4558146,227.768,2790,10251,2790
1736188813.458894,227.768,2790,10251,2790
1736188813.4619768,227.768,2790,10251,2790
1736188813.46546,227.768,2790,10251,2790
1736188813.4693685,227.768,1863,10251,2790
1736188813.4733243,227.768,2790,10251,2790
1736188813.476441,227.837,2790,10251,2790
1736188813.479534,227.837,2790,10251,2790
1736188813.4838789,227.837,2790,10251,2790
1736188813.4879472,227.837,2790,10251,2790
1736188813.4930904,227.837,2790,10251,2790
1736188813.4962423,227.837,2790,10251,2790
1736188813.4993236,227.837,2790,10251,2790
1736188813.5024524,227.837,2790,10251,2790
1736188813.5059526,227.837,2790,10251,2790
1736188813.5096798,227.837,2790,10251,2790
1736188813.5134947,227.837,2790,10251,2790
1736188813.516566,227.837,2790,10251,2790
1736188813.5196142,227.837,2790,10251,2790
1736188813.5226655,227.837,2790,10251,2790
1736188813.526687,227.837,2790,10251,2790
1736188813.530731,227.837,2790,10251,2790
1736188813.5343904,227.837,2790,10251,2790
1736188813.5374742,227.837,2790,10251,2790
1736188813.540563,227.837,2790,10251,2790
1736188813.543632,227.837,2790,10251,2790
1736188813.547636,227.837,2790,10251,2790
1736188813.553087,227.837,2790,10251,2790
1736188813.5561955,227.837,2790,10251,2790
1736188813.559297,227.837,2790,10251,2790
1736188813.5623658,227.837,2790,10251,2790
1736188813.5658882,227.837,2790,10251,2790
1736188813.5697727,227.837,2790,10251,2790
1736188813.573623,227.837,2790,10251,2790
1736188813.5767014,228.29,2790,10251,2790
1736188813.5798204,228.29,2790,10251,2790
1736188813.5838535,228.29,2790,10251,2790
1736188813.587611,228.29,2790,10251,2760
1736188813.5948758,228.29,2760,10251,2760
1736188813.597956,228.29,2760,10251,2760
1736188813.601049,228.29,2760,10251,2760
1736188813.6042051,228.29,2760,10251,2760
1736188813.60797,228.29,2790,10251,2790
1736188813.6145215,228.29,2790,10251,2790
1736188813.617601,228.29,2790,10251,2790
1736188813.6206586,228.29,2790,10251,2790
1736188813.6237342,228.29,2790,10251,1863
1736188813.6276956,228.29,2790,10251,2790
1736188813.6314776,228.29,2790,10251,2790
1736188813.634707,228.29,2790,10251,2790
1736188813.6377728,228.29,2790,10251,2790
1736188813.6408613,228.29,2790,10251,2790
1736188813.6439946,228.29,2790,10251,2790
1736188813.6478236,228.29,2790,10251,2790
1736188813.6529565,228.29,2790,10251,2790
1736188813.656049,228.29,2790,10251,2790
1736188813.6591582,228.29,2790,10251,2790
1736188813.6622262,228.29,2790,10251,2790
1736188813.665578,228.29,2790,10251,1863
1736188813.6696236,228.29,2790,10251,2790
1736188813.6727705,228.29,2790,10251,2790
1736188813.675882,228.441,2790,10251,2790
1736188813.6789713,228.441,2790,10251,2790
1736188813.6838212,228.441,2790,10251,2790
1736188813.6876154,228.441,2790,10251,2745
1736188813.694813,228.441,2745,10251,2745
1736188813.6978836,228.441,2745,10251,2745
1736188813.7010896,228.441,2745,10251,2745
1736188813.7041605,228.441,2745,10251,2745
1736188813.7081473,228.441,2790,10251,2790
1736188813.7145762,228.441,2790,10251,2790
1736188813.7176394,228.441,2790,10251,2790
1736188813.720722,228.441,2790,10251,2790
1736188813.7238216,228.441,2790,10251,2790
1736188813.7275784,228.441,2790,10251,2790
1736188813.7314022,228.441,2790,10251,2790
1736188813.7345996,228.441,2790,10251,2790
1736188813.7376692,228.441,2790,10251,2790
1736188813.740756,228.441,2790,10251,2790
1736188813.7439806,228.441,2790,10251,2790
1736188813.7478104,228.441,2790,10251,2790
1736188813.751002,228.441,2790,10251,2790
1736188813.7540524,228.441,2790,10251,2790
1736188813.757087,228.441,2790,10251,2790
1736188813.760128,228.441,2790,10251,2790
1736188813.7631862,228.441,2790,10251,2790
1736188813.766992,228.441,2790,10251,2790
1736188813.7708423,228.441,2790,10251,2790
1736188813.7743351,228.441,2790,10251,2790
1736188813.7777114,229.449,2790,10251,2790
1736188813.783413,229.449,2790,10251,2790
1736188813.787262,229.449,2790,10251,2790
1736188813.791219,229.449,2760,10251,2760
1736188813.796003,229.449,2760,10251,2760
1736188813.7990766,229.449,2760,10251,2760
1736188813.8021429,229.449,2760,10251,2760
1736188813.805451,229.449,2760,10251,2760
1736188813.8092906,229.449,2790,10251,2790
1736188813.8604984,229.449,2790,10251,2790
1736188813.8636167,229.449,1863,10251,2790
1736188813.867666,229.449,2790,10251,2790
1736188813.8731167,229.449,2790,10251,2790
1736188813.8762434,229.453,2790,10251,2790
1736188813.8793354,229.453,2790,10251,2790
1736188813.9324746,229.453,2790,10251,2790
1736188813.9381683,229.763,2790,10251,2790
1736188813.9900491,229.763,2790,10251,2790
1736188813.993811,229.763,2745,10251,2745
1736188813.9983258,229.763,2745,10251,2745
1736188814.001351,229.763,2745,10251,2745
1736188814.0044951,229.763,2745,10251,2745
1736188814.0083623,229.763,2790,10251,2790
1736188814.015205,229.763,2790,10251,2790
1736188814.0182705,229.763,2790,10251,2790
1736188814.0213225,229.763,2790,10251,2790
1736188814.0243814,229.763,2790,10251,2790
1736188814.0283906,229.763,2790,10251,2790
1736188814.0330732,229.763,2790,10251,2790
1736188814.0361557,229.763,1863,10251,2790
1736188814.0391886,229.763,2790,10251,2790
1736188814.0423708,229.763,2790,10251,2790
1736188814.0461323,229.763,2790,10251,2790
1736188814.0499935,229.763,2790,10251,2790
1736188814.0531087,229.763,2790,10251,2790
1736188814.056199,229.763,2790,10251,2790
1736188814.0592887,229.763,2790,10251,2790
1736188814.0623732,229.763,2790,10251,2790
1736188814.0661318,229.763,2790,10251,2790
1736188814.0700126,229.763,2790,10251,2790
1736188814.0731938,229.763,2790,10251,2790
1736188814.076272,229.829,2790,10251,2790
1736188814.0793836,229.829,2790,10251,2790
1736188814.0837471,229.829,2790,10251,2790
1736188814.08786,229.829,2745,10251,2745
1736188814.094768,229.829,2745,10251,2745
1736188814.0978112,229.829,2745,10251,2745
1736188814.1008685,229.829,2745,10251,2745
1736188814.1039698,229.829,2745,10251,2745
1736188814.108002,229.829,2790,10251,2790
1736188814.1146276,229.829,2790,10251,2790
1736188814.1177058,229.829,2790,10251,2790
1736188814.120823,229.829,2790,10251,2790
1736188814.123889,229.829,2790,10251,2790
1736188814.127645,229.829,2790,10251,2790
1736188814.132979,229.829,2790,10251,2790
1736188814.1360888,229.829,2790,10251,2790
1736188814.1391654,229.829,2790,10251,2790
1736188814.142234,229.829,2790,10251,2790
1736188814.145856,229.829,2790,10251,2790
1736188814.149833,229.829,2790,10251,2790
1736188814.1535134,229.829,2790,10251,2790
1736188814.1565988,229.829,2790,10251,2790
1736188814.1596842,229.829,2790,10251,2790
1736188814.1627724,229.829,2790,10251,2790
1736188814.1667056,229.829,2790,10251,2790
1736188814.170544,229.829,2790,10251,2790
1736188814.174041,229.829,2790,10251,2790
1736188814.1773195,229.842,2790,10251,2790
1736188814.1812782,229.842,2790,10251,2790
1736188814.1844244,229.842,2790,10251,2790
1736188814.1883097,229.842,2730,10251,2730
1736188814.1947196,229.842,2730,10251,2730
1736188814.1977637,229.842,2730,10251,2730
1736188814.2008016,229.842,2730,10251,2730
1736188814.203844,229.842,2730,10251,2730
1736188814.2078557,229.842,2730,10251,2790
1736188814.215363,229.842,2790,10251,2790
1736188814.2184458,229.842,2790,10251,2790
1736188814.2215462,229.842,2790,10251,2790
1736188814.224753,229.842,2790,10251,2790
1736188814.2284324,229.842,2790,10251,2790
1736188814.2330594,229.842,1863,10251,2790
1736188814.2361703,229.842,2790,10251,2790
1736188814.2392108,229.842,2790,10251,2790
1736188814.242353,229.842,2790,10251,2790
1736188814.2458143,229.842,2790,10251,2790
1736188814.2495987,229.842,2790,10251,2790
1736188814.2533102,229.842,2790,10251,2790
1736188814.2563918,229.842,2790,10251,2790
1736188814.259524,229.842,2790,10251,2790
1736188814.2626233,229.842,2790,10251,2790
1736188814.2667117,229.842,2790,10251,2790
1736188814.2707703,229.842,2790,10251,2790
1736188814.2740653,229.842,2790,10251,2790
1736188814.2773943,229.492,2790,10251,2790
1736188814.2806597,229.492,2790,10251,2790
1736188814.283805,229.492,2790,10251,2790
1736188814.287564,229.492,2790,10251,2775
1736188814.2944832,229.492,2775,10251,2775
1736188814.2975676,229.492,2775,10251,2775
1736188814.3006618,229.492,2775,10251,2775
1736188814.3523862,229.492,2790,10251,2790
1736188814.3554764,229.492,2790,10251,1863
1736188814.3585234,229.492,2790,10251,2790
1736188814.3615613,229.492,2790,10251,2790
1736188814.364854,229.492,2790,10251,2790
1736188814.3686645,229.492,1863,10251,2790
1736188814.3718274,229.492,2790,10251,2790
1736188814.4209151,229.147,2790,10251,2790
1736188814.4239678,229.147,2790,10251,2790
1736188814.4275675,229.147,2790,10251,2790
1736188814.4329765,229.147,2790,10251,2790
1736188814.4360695,229.147,2790,10251,2790
1736188814.4391155,229.147,2790,10251,2790
1736188814.44228,229.147,2790,10251,2790
1736188814.4460344,229.147,2790,10251,2790
1736188814.449946,229.147,2790,10251,2790
1736188814.453602,229.147,2790,10251,1863
1736188814.4566574,229.147,2790,10251,2790
1736188814.4597228,229.147,2790,10251,2790
1736188814.4628065,229.147,2790,10251,2790
1736188814.4668028,229.147,2790,10251,2790
1736188814.4706511,229.147,2790,10251,2790
1736188814.4741132,229.147,2790,10251,2790
1736188814.4774892,229.125,2790,10251,2790
1736188814.481109,229.125,2790,10251,2790
1736188814.484224,229.125,2790,10251,2790
1736188814.4880772,229.125,2790,10251,2790
1736188814.491209,229.125,2790,10251,2790
1736188814.4943082,229.125,2790,10251,2790
1736188814.497402,229.125,2790,10251,2790
1736188814.5005157,229.125,2790,10251,2790
1736188814.5035837,229.125,2790,10251,2790
1736188814.5075164,229.125,2790,10251,2790
1736188814.5127628,229.125,1863,10251,2790
1736188814.5570056,229.125,2790,10251,2790
1736188814.560082,229.125,2790,10251,2790
1736188814.5631578,229.125,2790,10251,2790
1736188814.5670505,229.125,2790,10251,2790
1736188814.5709372,229.125,2790,10251,2790
1736188814.5759656,229.084,2790,10251,2790
1736188814.579097,229.084,2790,10251,2790
1736188814.5836003,229.084,2790,10251,2790
1736188814.5875158,229.084,2790,10251,2790
1736188814.5927167,229.084,2790,10251,2790
1736188814.59587,229.084,2790,10251,2790
1736188814.5989783,229.084,2790,10251,2790
1736188814.6020432,229.084,2790,10251,2790
1736188814.605761,229.084,2790,10251,2790
1736188814.6095042,229.084,2790,10251,2790
1736188814.6134074,229.084,2790,10251,2790
1736188814.6165023,229.084,2790,10251,2790
1736188814.6199253,229.084,2790,10251,2790
1736188814.6230433,229.084,2790,10251,2790
1736188814.627072,229.084,2790,10251,2790
1736188814.6310756,229.084,2790,10251,2790
1736188814.6342597,229.084,2790,10251,2790
1736188814.63734,229.084,2790,10251,2790
1736188814.6403828,229.084,2790,10251,2790
1736188814.6434402,229.084,2790,10251,2790
1736188814.647535,229.084,2790,10251,2790
1736188814.6507626,229.084,1863,10251,2790
1736188814.6538994,229.084,2790,10251,2790
1736188814.6569805,229.084,2790,10251,2790
1736188814.6600294,229.084,2790,10251,2790
1736188814.6631088,229.084,2790,10251,2790
1736188814.6669576,229.084,2790,10251,2790
1736188814.6708367,229.084,2790,10251,2790
1736188814.674116,229.084,2790,10251,2790
1736188814.6775074,229.045,2790,10251,2790
1736188814.682816,229.045,2790,10251,2790
1736188814.6867142,229.045,2790,10251,2790
1736188814.690563,229.045,2790,10251,2790
1736188814.6938076,229.045,2790,10251,2790
1736188814.696901,229.045,2790,10251,2790
1736188814.6999846,229.045,2790,10251,2790
1736188814.7030764,229.045,2790,10251,2790
1736188814.7070274,229.045,2790,10251,2790
1736188814.7107866,229.045,2790,10251,2790
1736188814.7139828,229.045,2790,10251,2790
1736188814.7170584,229.045,2790,10251,2790
1736188814.7201402,229.045,2790,10251,2790
1736188814.7232027,229.045,2790,10251,2790
1736188814.7271528,229.045,2790,10251,2790
1736188814.730957,229.045,2790,10251,2790
1736188814.734141,229.045,2790,10251,2790
1736188814.7372332,229.045,2790,10251,2790
1736188814.74032,229.045,2790,10251,2790
1736188814.7434134,229.045,2790,10251,2790
1736188814.747414,229.045,2790,10251,1863
1736188814.7508626,229.045,2790,10251,2790
1736188814.7539113,229.045,2790,10251,2790
1736188814.7569945,229.045,2790,10251,2790
1736188814.760064,229.045,2790,10251,2790
1736188814.7631488,229.045,2790,10251,2790
1736188814.7672749,229.045,2790,10251,2790
1736188814.7710135,229.045,2775,10251,2775
1736188814.7757995,229.042,2775,10251,2775
1736188814.778884,229.042,2775,10251,2775
1736188814.7834704,229.042,2775,10251,2775
1736188814.787265,229.042,2775,10251,2790
1736188814.7945304,229.042,2790,10251,2790
1736188814.797598,229.042,2790,10251,2790
1736188814.8006678,229.042,2790,10251,2790
1736188814.8037367,229.042,2790,10251,2790
1736188814.8076253,229.042,2790,10251,2790
1736188814.8126984,229.042,2790,10251,2790
1736188814.8158026,229.042,2790,10251,2790
1736188814.8189406,229.042,2790,10251,2790
1736188814.8220968,229.042,2790,10251,2790
1736188814.826034,229.042,2790,10251,2790
1736188814.8299367,229.042,2790,10251,2790
1736188814.8335807,229.042,2790,10251,2790
1736188814.8366735,229.042,2790,10251,2790
1736188814.839723,229.042,2790,10251,2790
1736188814.8428078,229.042,2790,10251,2790
1736188814.8466043,229.042,1863,10251,2790
1736188814.8506427,229.042,2790,10251,2790
1736188814.853809,229.042,2790,10251,2790
1736188814.8568745,229.042,2790,10251,2790
1736188814.8599615,229.042,2790,10251,2790
1736188814.8630538,229.042,2790,10251,2790
1736188814.9163575,228.088,2790,10251,2790
1736188814.9194026,228.088,2790,10251,2790
1736188814.922439,228.088,2790,10251,2790
1736188814.9265487,228.088,2790,10251,2790
1736188814.9303026,228.088,2790,10251,2790
1736188814.9338462,228.088,2790,10251,2790
1736188814.936913,228.088,2790,10251,2790
1736188814.939984,228.088,2790,10251,2790
1736188814.9430482,228.088,2790,10251,1863
1736188814.946982,228.088,2790,10251,2790
1736188814.9506817,228.088,2790,10251,2790
1736188814.9539256,228.088,2790,10251,2790
1736188814.956998,228.088,2790,10251,2790
1736188814.960042,228.088,2790,10251,2790
1736188814.9631314,228.088,2790,10251,2790
1736188814.967224,228.088,2790,10251,2745
1736188814.974776,228.088,2745,10251,2745
1736188814.977968,229.126,2745,10251,2745
1736188814.9829926,229.126,2745,10251,2745
1736188814.9867654,229.126,2745,10251,2745
1736188814.9906082,229.126,2790,10251,2790
1736188814.995583,229.126,2790,10251,2790
1736188814.998681,229.126,2790,10251,2790
1736188815.0017717,229.126,2790,10251,2790
1736188815.0575907,229.126,2790,10251,2790
1736188815.060623,229.126,2790,10251,2790
1736188815.0636957,229.126,2790,10251,2790
1736188815.0675628,229.126,2730,10251,2730
1736188815.0743358,229.0,2790,10251,2790
1736188815.131367,229.0,2790,10251,2790
1736188815.1357052,229.0,2790,10251,2790
1736188815.1387522,229.0,2790,10251,2790
1736188815.1417527,229.0,2790,10251,2790
1736188815.1451766,229.0,2790,10251,2790
1736188815.14912,229.0,2790,10251,2790
1736188815.1529517,229.0,2790,10251,2790
1736188815.1559937,229.0,2790,10251,2790
1736188815.1590364,229.0,2790,10251,2790
1736188815.1620567,229.0,2790,10251,2790
1736188815.1657386,229.0,2790,10251,2790
1736188815.1697085,229.0,2715,10251,2715
1736188815.1754863,228.578,2715,10251,2715
1736188815.1786394,228.578,2715,10251,2715
1736188815.1833377,228.578,2715,10251,2715
1736188815.187611,228.578,2790,10251,2790
1736188815.194034,228.578,2790,10251,2790
1736188815.197073,228.578,2790,10251,2790
1736188815.200155,228.578,2790,10251,2790
1736188815.2031856,228.578,2790,10251,2790
1736188815.207158,228.578,2790,10251,2790
1736188815.2108629,228.578,2790,10251,2790
1736188815.2141123,228.578,2790,10251,2790
1736188815.2171428,228.578,2790,10251,2790
1736188815.2201755,228.578,2790,10251,2790
1736188815.2232084,228.578,2790,10251,2790
1736188815.2270088,228.578,2790,10251,2790
1736188815.2310026,228.578,2790,10251,2790
1736188815.2345,228.578,2790,10251,2790
1736188815.2375224,228.578,2790,10251,2790
1736188815.2405536,228.578,2790,10251,2790
1736188815.2435987,228.578,2790,10251,1863
1736188815.2474906,228.578,2790,10251,2790
1736188815.2522318,228.578,2790,10251,2790
1736188815.2553031,228.578,2790,10251,2790
1736188815.258376,228.578,2790,10251,2790
1736188815.2614615,228.578,2790,10251,2790
1736188815.2647555,228.578,2790,10251,2790
1736188815.2686958,228.578,2745,10251,2745
1736188815.2747312,228.578,2745,10251,2745
1736188815.277848,227.889,2745,10251,2745
1736188815.282877,227.889,2745,10251,2745
1736188815.286683,227.889,2745,10251,2745
1736188815.2905338,227.889,2790,10251,2790
1736188815.295514,227.889,2790,10251,2790
1736188815.298602,227.889,2790,10251,2790
1736188815.3016782,227.889,2790,10251,2790
1736188815.3052063,227.889,2790,10251,2790
1736188815.3092303,227.889,2790,10251,2790
1736188815.3131812,227.889,2790,10251,2790
1736188815.316257,227.889,2790,10251,2790
1736188815.319325,227.889,2790,10251,2790
1736188815.3223782,227.889,2790,10251,2790
1736188815.3265083,227.889,2790,10251,2790
1736188815.3303893,227.889,2790,10251,2790
1736188815.3340693,227.889,2790,10251,2790
1736188815.3370864,227.889,2790,10251,2790
1736188815.340107,227.889,2790,10251,2790
1736188815.3431108,227.889,2790,10251,2790
1736188815.3470693,227.889,2790,10251,2790
1736188815.3523664,227.889,2790,10251,2790
1736188815.3554394,227.889,2790,10251,2790
1736188815.3585186,227.889,2790,10251,2790
1736188815.3615897,227.889,2790,10251,2790
1736188815.364979,227.889,2790,10251,2790
1736188815.3691363,227.889,2775,10251,2775
1736188815.374966,227.728,2775,10251,2775
1736188815.378061,227.728,2775,10251,2775
1736188815.38315,227.728,2775,10251,2775
1736188815.386871,227.728,2775,10251,2790
1736188815.393967,227.728,2790,10251,2790
1736188815.3970494,227.728,2790,10251,2790
1736188815.4001482,227.728,2790,10251,2790
1736188815.4032762,227.728,2790,10251,2790
1736188815.4071796,227.728,2790,10251,2790
1736188815.412635,227.728,2790,10251,2790
1736188815.4157417,227.728,2790,10251,2790
1736188815.4187834,227.728,2790,10251,2790
1736188815.421797,227.728,2790,10251,2790
1736188815.425542,227.728,2790,10251,2790
1736188815.429108,227.728,2790,10251,2790
1736188815.432958,227.728,2790,10251,2790
1736188815.4359908,227.728,2790,10251,2790
1736188815.4391253,227.728,2790,10251,2790
1736188815.4421532,227.728,2790,10251,2790
1736188815.4458628,227.728,1863,10251,2790
1736188815.4496732,227.728,2790,10251,2790
1736188815.453195,227.728,2790,10251,2790
1736188815.4561913,227.728,2790,10251,2790
1736188815.4593,227.728,2790,10251,2790
1736188815.4624114,227.728,2790,10251,2790
1736188815.4661353,227.728,2790,10251,2790
1736188815.470085,227.728,2745,10251,2745
1736188815.4755046,227.59,2745,10251,2745
1736188815.4786303,227.59,2745,10251,2745
1736188815.4831717,227.59,2745,10251,2745
1736188815.48729,227.59,2745,10251,2790
1736188815.494566,227.59,2790,10251,2790
1736188815.4976244,227.59,2790,10251,2790
1736188815.5006237,227.59,2790,10251,2790
1736188815.503682,227.59,2790,10251,2790
1736188815.5077195,227.59,2790,10251,2790
1736188815.512442,227.59,2790,10251,2790
1736188815.51557,227.59,2790,10251,2790
1736188815.518661,227.59,2790,10251,2790
1736188815.521743,227.59,2790,10251,2790
1736188815.5253067,227.59,2790,10251,2790
1736188815.529275,227.59,2790,10251,2790
1736188815.5332067,227.59,2790,10251,2790
1736188815.536312,227.59,2790,10251,2790
1736188815.5393898,227.59,2790,10251,2790
1736188815.5424774,227.59,2790,10251,2790
1736188815.546455,227.59,2790,10251,1863
1736188815.5502925,227.59,2790,10251,2790
1736188815.553553,227.59,2790,10251,2790
1736188815.5566192,227.59,2790,10251,2790
1736188815.559647,227.59,2790,10251,2790
1736188815.5626645,227.59,2790,10251,2790
1736188815.5665889,227.59,2790,10251,2790
1736188815.5704944,227.59,2775,10251,2775
1736188815.575625,226.932,2775,10251,2775
1736188815.578685,226.932,2775,10251,2775
1736188815.5830896,226.932,2775,10251,2775
1736188815.586994,226.932,2775,10251,2775
1736188815.5924745,226.932,2790,10251,2790
1736188815.5955524,226.932,2790,10251,2790
1736188815.598555,226.932,2790,10251,2790
1736188815.6015613,226.932,2790,10251,2790
1736188815.6050591,226.932,2790,10251,2790
1736188815.609005,226.932,2790,10251,2790
1736188815.613002,226.932,2790,10251,2790
1736188815.6160743,226.932,2790,10251,2790
1736188815.6191058,226.932,2790,10251,2790
1736188815.6221542,226.932,2790,10251,2790
1736188815.6260147,226.932,2790,10251,2790
1736188815.6300435,226.932,2790,10251,2790
1736188815.633497,226.932,2790,10251,2790
1736188815.6365356,226.932,2790,10251,2790
1736188815.6396115,226.932,2790,10251,2790
1736188815.6426191,226.932,2790,10251,2790
1736188815.6464972,226.932,2790,10251,2790
1736188815.6503117,226.932,2790,10251,2790
1736188815.6534803,226.932,2790,10251,2790
1736188815.6564798,226.932,2790,10251,2790
1736188815.6595166,226.932,2790,10251,2790
1736188815.6625378,226.932,2790,10251,2790
1736188815.6666963,226.932,2790,10251,2790
1736188815.6705694,226.932,2775,10251,2775
1736188815.6754355,226.527,2775,10251,2775
1736188815.678496,226.527,2775,10251,2775
1736188815.6832137,226.527,2775,10251,2775
1736188815.6869998,226.527,2775,10251,2790
1736188815.6939924,226.527,2790,10251,2790
1736188815.6972432,226.527,2790,10251,2790
1736188815.7003694,226.527,2790,10251,2790
1736188815.7035549,226.527,2790,10251,2790
1736188815.7074988,226.527,2790,10251,2790
1736188815.7123237,226.527,2790,10251,2790
1736188815.7154183,226.527,2790,10251,2790
1736188815.7185066,226.527,2790,10251,2790
1736188815.7215889,226.527,2790,10251,2790
1736188815.7250075,226.527,2790,10251,2790
1736188815.7287335,226.527,2790,10251,2790
1736188815.732784,226.527,2790,10251,2790
1736188815.735806,226.527,2790,10251,2790
1736188815.7388587,226.527,2790,10251,2790
1736188815.741906,226.527,2790,10251,2790
1736188815.7453468,226.527,2790,10251,2790
1736188815.7491376,226.527,1863,10251,2790
1736188815.752958,226.527,2790,10251,2790
1736188815.755977,226.527,2790,10251,2790
1736188815.7589746,226.527,2790,10251,2790
1736188815.7620304,226.527,2790,10251,2790
1736188815.765763,226.527,2790,10251,2790
1736188815.7696283,226.527,2790,10251,2790
1736188815.7735872,226.527,2790,10251,2790
1736188815.776979,226.084,2790,10251,2790
1736188815.7826045,226.084,2790,10251,2790
1736188815.7865338,226.084,2790,10251,2790
1736188815.7904315,226.084,2790,10251,2790
1736188815.7936685,226.084,2790,10251,2790
1736188815.7968564,226.084,2790,10251,2790
1736188815.7999113,226.084,2790,10251,2790
1736188815.8029685,226.084,2790,10251,2790
1736188815.80698,226.084,2790,10251,2790
1736188815.8125615,226.084,2790,10251,2790
1736188815.815759,226.084,2790,10251,2790
1736188815.8187916,226.084,2790,10251,2790
1736188815.8218448,226.084,2790,10251,2790
1736188815.8257077,226.084,2790,10251,2790
1736188815.829558,226.084,2790,10251,2790
1736188815.833272,226.084,2790,10251,2790
1736188815.8363109,226.084,2790,10251,2790
1736188815.839361,226.084,2790,10251,2790
1736188815.8424125,226.084,2790,10251,2790
1736188815.8463817,226.084,2790,10251,2790
1736188815.8503604,226.084,1863,10251,2790
1736188815.8539927,226.084,2790,10251,2790
1736188815.8570306,226.084,2790,10251,2790
1736188815.8600714,226.084,2790,10251,2790
1736188815.8631618,226.084,2790,10251,2790
1736188815.866915,226.084,2790,10251,2790
1736188815.8722398,226.084,2790,10251,2790
1736188815.8753104,225.705,2790,10251,2790
1736188815.8783994,225.705,2790,10251,2790
1736188815.8830943,225.705,2790,10251,2790
1736188815.887138,225.705,2790,10251,2790
1736188815.8922422,225.705,2790,10251,2790
1736188815.89545,225.705,2790,10251,2790
1736188815.8984816,225.705,2790,10251,2790
1736188815.9015038,225.705,2790,10251,2790
1736188815.9049106,225.705,2790,10251,2790
1736188815.908913,225.705,2790,10251,2790
1736188815.9130738,225.705,2790,10251,2790
1736188815.916082,225.705,2790,10251,2790
1736188815.9191294,225.705,2790,10251,2790
1736188815.9222145,225.705,2790,10251,2790
1736188815.926124,225.705,2790,10251,2790
1736188815.9299555,225.705,2790,10251,2790
1736188815.933566,225.705,2790,10251,2790
1736188815.9366653,225.705,2790,10251,2790
1736188815.9397378,225.705,2790,10251,2790
1736188815.9428267,225.705,2790,10251,2790
1736188815.9468408,225.705,2790,10251,2790
1736188815.9522345,225.705,2790,10251,2790
1736188815.955303,225.705,2790,10251,2790
1736188815.9584055,225.705,2790,10251,2790
1736188815.9614298,225.705,2790,10251,2790
1736188815.9649308,225.705,2790,10251,2790
1736188815.9689198,225.705,2790,10251,2790
1736188815.9727626,225.705,2790,10251,2790
1736188815.975794,226.4,2790,10251,2790
1736188815.9788628,226.4,2790,10251,2790
1736188815.9831176,226.4,2790,10251,2790
1736188815.9870496,226.4,2790,10251,2790
1736188815.9922073,226.4,2790,10251,2790
1736188815.9953218,226.4,2790,10251,2790
1736188815.9984665,226.4,2790,10251,2790
1736188816.0014954,226.4,2790,10251,2790
1736188816.0052073,226.4,2790,10251,2790
1736188816.0088928,226.4,2790,10251,2790
1736188816.0128467,226.4,2790,10251,2790
1736188816.0158834,226.4,2790,10251,2790
1736188816.018901,226.4,2790,10251,2790
1736188816.0219274,226.4,2790,10251,2790
1736188816.0259042,226.4,2790,10251,2790
1736188816.029765,226.4,2790,10251,2790
1736188816.0332634,226.4,2790,10251,2790
1736188816.036355,226.4,2790,10251,2790
1736188816.039437,226.4,2790,10251,2790
1736188816.0425253,226.4,2790,10251,2790
1736188816.0466795,226.4,2790,10251,2790
1736188816.0502694,226.4,1863,10251,2790
1736188816.05383,226.4,2790,10251,2790
1736188816.056962,226.4,2790,10251,2790
1736188816.059986,226.4,2790,10251,2790
1736188816.0630414,226.4,2790,10251,2790
1736188816.0669706,226.4,2790,10251,2790
1736188816.0719929,226.4,2790,10251,2790
1736188816.0750334,225.314,2790,10251,2790
1736188816.078077,225.314,2790,10251,2790
1736188816.083046,225.314,2790,10251,2790
1736188816.0867753,225.314,2790,10251,2790
1736188816.0905995,225.314,2790,10251,2790
1736188816.0937872,225.314,2790,10251,2790
